mz,rt,t.score,p.value,mode
164.12807,1.348,0.06,1,positive
628.49934,23.707,0.08,1,positive
634.62414,23.531,0.13,1,positive
319.0705,1.83,-0.11,1,positive
515.43792,23.954,0.01,1,positive
400.37836,22.855,0.07,1,positive
465.384,22.885,0.1,1,positive
163.01811,1.245,0.05,1,positive
171.14917,11.761,-0.02,1,positive
537.37616,25.734,0.33,1,positive
655.43892,24.234,0.03,1,positive
181.02868,1.147,0.01,1,positive
466.53442,23.302,-0.03,1,positive
191.17939,19.921,-0.03,1,positive
89.50683,0.248,0.03,1,positive
523.36041,24.84,0.17,1,positive
665.44437,22.661,0.04,1,positive
676.44755,25.952,-0.15,1,positive
675.44405,25.959,0.26,1,positive
94.50395,1.141,0.18,1,positive
654.60283,23.583,0.06,1,positive
485.34579,23.473,0.1,1,positive
677.4595,25.995,-0.2,1,positive
546.48791,23.156,0.01,1,positive
190.99302,0.571,0.02,1,positive
333.33455,22.241,-0.18,1,positive
158.15388,22.822,0,1,positive
297.24234,19.958,-0.28,1,positive
549.33998,22.754,1.83,1,positive
570.40416,23.089,0.04,1,positive
537.33961,22.945,0.05,1,positive
149.95277,2.585,-0.63,1,positive
89.05979,6.814,-0.03,1,positive
121.01452,1.229,0.03,1,positive
587.39187,25.954,-0.04,1,positive
383.20391,22.969,-0.14,1,positive
429.28209,22.775,-0.05,1,positive
593.3659,24.701,-0.01,1,positive
318.30017,20.219,0.05,1,positive
230.01837,1.728,-0.05,1,positive
205.08587,1.091,0.26,1,positive
236.01809,1.113,-0.04,1,positive
124.07894,0.157,0.05,1,positive
420.33183,20.255,0.28,1,positive
163.13284,0.821,0.02,1,positive
570.40394,23.493,-0.02,1,positive
164.01236,1.268,-0.37,1,positive
255.15664,17.275,0,1,positive
581.36569,22.817,0.03,1,positive
172.11538,24.366,0.04,1,positive
686.50364,23.185,-1.58,1,positive
598.39733,26.646,0.46,1,positive
103.02291,1.254,-0.41,1,positive
103.02289,1.243,-0.11,1,positive
255.15663,17.277,0.01,1,positive
532.48348,22.763,0.05,1,positive
686.95113,26.558,-0.12,1,positive
319.93126,1.077,-0.01,1,positive
214.18011,14.783,-0.02,1,positive
519.43829,25.96,-0.13,1,positive
686.44968,26.555,-0.32,1,positive
686.95138,26.563,-0.12,1,positive
107.07033,0.845,0.05,1,positive
425.28726,20.261,-0.08,1,positive
262.13416,23.132,-0.03,1,positive
112.52976,1.261,-0.13,1,positive
479.33419,24.28,0.09,1,positive
144.98214,0.865,-0.06,1,positive
135.11683,19.928,0.04,1,positive
163.07532,22.713,-0.03,1,positive
164.07867,14.939,-0.02,1,positive
381.34009,23.225,-0.07,1,positive
472.81013,23.137,-0.05,1,positive
589.39213,23.708,-0.01,1,positive
73.06488,10.318,0.01,1,positive
532.48345,22.768,0.03,1,positive
81.52065,0.255,0.07,1,positive
466.41014,23.663,0.14,1,positive
625.39179,22.903,0.06,1,positive
188.12811,8.815,0.05,1,positive
523.32404,24.105,0.07,1,positive
638.59814,23.197,0,1,positive
332.27954,19.754,-0.49,1,positive
184.98551,26.556,0.01,1,positive
181.04299,9.7,0.12,1,positive
508.58146,23.535,-0.02,1,positive
686.45183,26.557,-0.12,1,positive
463.33938,24.867,-0.09,1,positive
231.01538,1.297,-0.1,1,positive
123.04408,15.286,-0.01,1,positive
679.43933,23.976,0.03,1,positive
526.39525,26.578,-0.07,1,positive
526.38002,26.625,-0.14,1,positive
256.19064,23.022,-0.04,1,positive
628.90861,25.378,-0.13,1,positive
440.48254,23.166,-0.03,1,positive
163.03894,13.972,0.01,1,positive
259.02549,1.235,-0.44,1,positive
415.26657,22.825,-0.1,1,positive
438.50319,23.181,-0.86,1,positive
617.47516,25.959,-0.04,1,positive
163.03891,13.975,0.03,1,positive
612.55595,23.336,0.02,1,positive
156.07213,0.56,-0.09,1,positive
451.8047,22.563,0.56,1,positive
186.22161,17.787,-0.1,1,positive
503.31903,22.875,0.02,1,positive
678.4627,26.004,-0.04,1,positive
365.13583,22.331,-0.09,1,positive
495.32934,24.874,0.01,1,positive
317.19585,16.864,-0.39,1,positive
664.62345,23.74,0.01,1,positive
154.98181,0.199,0.96,1,positive
90.50705,0.156,0.07,1,positive
315.23172,23.02,-0.18,1,positive
105.03353,15.285,0.01,1,positive
90.50704,0.184,0.07,1,positive
493.35879,25.564,0.32,1,positive
131.92979,1.154,-0.06,1,positive
200.97235,1.175,-0.16,1,positive
549.33971,24.507,-0.07,1,positive
182.9618,1.222,-0.03,1,positive
586.56665,23.213,-0.01,1,positive
669.41809,22.86,0.04,1,positive
353.157,25.982,-0.02,1,positive
687.54147,23.24,-0.2,1,positive
303.12025,19.121,0,1,positive
124.08693,0.114,0,1,positive
206.62136,22.988,0.08,1,positive
485.42738,24.703,0.05,1,positive
473.81779,22.551,-0.57,1,positive
288.28966,17.91,-0.06,1,positive
459.29275,22.852,-0.02,1,positive
101.09615,10.842,0.06,1,positive
647.4489,26.523,0.05,1,positive
677.36544,22.931,0.01,1,positive
475.30578,23.847,-0.04,1,positive
493.34979,26.63,0.05,1,positive
471.3401,22.554,0.61,1,positive
153.1329,0.157,0,1,positive
116.01738,1.199,-0.13,1,positive
131.08553,0.92,0.05,1,positive
522.46249,22.666,-0.05,1,positive
582.54547,23.353,0.01,1,positive
223.04884,1.231,-0.15,1,positive
288.28966,17.709,-0.06,1,positive
265.17702,23.018,-0.07,1,positive
519.33183,23.607,-0.03,1,positive
200.97225,0.235,-0.16,1,positive
308.09164,10.837,0.03,1,positive
474.3163,25.494,-0.02,1,positive
473.30875,25.531,0.01,1,positive
452.5188,23.246,0,1,positive
223.98833,1.205,-0.3,1,positive
144.9821,0.552,0.1,1,positive
494.31683,22.851,0.03,1,positive
242.28418,15.593,-0.24,1,positive
174.1277,0.576,0.04,1,positive
159.96465,0.271,-0.11,1,positive
125.98625,0.181,0.17,1,positive
528.49841,23.292,-0.01,1,positive
517.84407,22.532,-0.58,1,positive
541.34521,23.596,0,1,positive
610.56665,23.131,0.05,1,positive
600.32667,23.375,-0.37,1,positive
258.27908,22.538,0.04,1,positive
303.04934,25.144,0.31,1,positive
485.29012,23.196,-0.21,1,positive
603.91705,25.371,-0.33,1,positive
343.13139,21.699,0.17,1,positive
541.3711,24.621,-0.06,1,positive
138.04858,0.153,-0.08,1,positive
429.79158,22.571,0.15,1,positive
173.07839,0.11,-0.11,1,positive
224.18561,11.588,-0.02,1,positive
230.2114,15.098,-0.05,1,positive
339.17779,16.862,-0.38,1,positive
210.11003,8.813,-0.09,1,positive
683.45957,25.98,0.05,1,positive
373.21957,14.841,-0.06,1,positive
660.45966,26.59,0.2,1,positive
242.21141,17.872,0.02,1,positive
684.47381,26.559,0.01,1,positive
683.45844,26.561,0.01,1,positive
624.59192,23.596,-0.02,1,positive
106.06841,0.19,-0.12,1,positive
423.19891,18.774,-0.13,1,positive
504.43869,24.549,-0.01,1,positive
125.98623,0.552,0.14,1,positive
395.36304,19.881,-0.37,1,positive
500.37923,20.003,0.08,1,positive
597.8489,23.377,0.2,1,positive
318.07602,12.207,-0.01,1,positive
234.20632,12.249,0.42,1,positive
649.34962,23.555,0.08,1,positive
114.07339,9.837,0.04,1,positive
619.86192,23.371,-0.23,1,positive
301.16212,12.41,-0.07,1,positive
373.21955,14.822,-0.07,1,positive
469.31336,20.363,0.08,1,positive
288.28966,18.836,0,1,positive
261.13084,0.106,-0.04,1,positive
277.10463,12.577,-0.01,1,positive
387.35809,19.26,-0.14,1,positive
622.33978,23.366,-0.19,1,positive
670.19871,25.161,-0.02,1,positive
232.0692,24.875,0.14,1,positive
550.49414,22.737,-0.07,1,positive
115.96411,0.16,-0.01,1,positive
133.97464,0.16,0.02,1,positive
157.0495,14.053,0.05,1,positive
329.22981,18.432,-0.04,1,positive
91.50475,0.155,-0.09,1,positive
87.51987,14.642,0.01,1,positive
282.27903,21.645,-0.07,1,positive
605.32366,23.562,0.13,1,positive
501.79145,22.822,0.07,1,positive
91.50475,0.15,-0.04,1,positive
81.00986,1.242,0.28,1,positive
90.00848,0.121,-0.1,1,positive
207.09917,11.7,-0.06,1,positive
126.97154,0.176,0.02,1,positive
344.07595,25.193,0.21,1,positive
659.52673,23.21,-0.01,1,positive
662.48027,26.022,0.09,1,positive
288.2533,18.039,0.07,1,positive
438.34248,0.564,-0.02,1,positive
688.37897,23.359,0,1,positive
302.30531,20.04,0,1,positive
443.80716,23.491,0.1,1,positive
333.16733,18.46,0.02,1,positive
277.1046,12.57,0.04,1,positive
117.93471,0.241,-0.22,1,positive
175.95459,1.223,-0.18,1,positive
100.50189,22.495,0.18,1,positive
637.46771,26.615,0.8,1,positive
679.46039,23.064,-0.2,1,positive
129.05216,1.269,-0.09,1,positive
269.17479,14.382,0.04,1,positive
149.98796,1.099,-3.06,1,positive
102.12772,1.846,0.24,1,positive
141.09101,1.075,0.24,1,positive
691.96915,25.276,-0.3,1,positive
235.16924,22.231,0,1,positive
445.31354,21.452,-0.1,1,positive
227.12779,12.029,-0.02,1,positive
628.4058,25.415,0.02,1,positive
193.93001,0.115,0.25,1,positive
273.25361,21.883,0.04,1,positive
383.26932,15.754,-0.04,1,positive
615.45513,26.632,-0.04,1,positive
615.45513,26.641,-0.02,1,positive
492.45208,22.69,0.08,1,positive
402.23345,8.299,-0.06,1,positive
612.37389,20.004,0.03,1,positive
606.39094,25.677,-0.15,1,positive
540.33171,22.973,0.02,1,positive
171.9903,1.186,0.18,1,positive
175.95462,1.175,-0.45,1,positive
175.95457,1.169,-0.91,1,positive
331.24793,18.066,-0.03,1,positive
513.33962,20.362,-0.07,1,positive
357.2248,21.636,0.39,1,positive
457.34994,0.341,0.06,1,positive
313.16217,17.642,0.11,1,positive
524.32172,19.956,-0.06,1,positive
666.86768,23.359,-0.03,1,positive
525.37561,26.514,0.18,1,positive
584.35798,22.996,-0.1,1,positive
513.38707,25.47,-0.07,1,positive
312.32606,22.553,-0.05,1,positive
402.23325,8.287,-0.04,1,positive
471.18348,14.636,-0.08,1,positive
500.36339,25.527,-0.29,1,positive
650.41071,26.606,0.17,1,positive
182.95056,1.184,0.03,1,positive
529.31607,23.182,0.12,1,positive
469.29563,20.048,0.01,1,positive
471.77324,20.05,0,1,positive
173.43376,1.409,0.71,1,positive
109.06335,0.158,-0.1,1,positive
385.25611,20.779,-0.18,1,positive
358.20714,7.705,0.07,1,positive
218.21145,11.79,-0.23,1,positive
395.16756,17.052,0.01,1,positive
394.21261,24.963,0.05,1,positive
482.3132,23.196,-0.04,1,positive
352.23092,18.073,-0.04,1,positive
333.27474,17.529,0.02,1,positive
478.46191,0.082,-0.08,1,positive
140.96173,0.111,-0.09,1,positive
117.95957,0.163,0.01,1,positive
551.69693,26.429,-0.04,1,positive
89.09764,0.156,0.13,1,positive
355.28171,0.13,-0.01,1,positive
617.9328,0.129,0.64,1,positive
193.13521,15.504,-0.21,1,positive
311.16146,12.727,0.01,1,positive
485.25086,19.931,-0.14,1,positive
457.35001,0.103,-0.03,1,positive
166.09746,0.136,0.1,1,positive
672.4237,26.586,0.12,1,positive
597.7095,26.372,-0.24,1,positive
141.98331,0.137,-0.08,1,positive
353.22995,16.527,-0.02,1,positive
181.12791,0.134,-0.06,1,positive
331.29547,14.305,-0.27,1,positive
249.04527,0.182,0,1,positive
133.92683,1.226,0.06,1,positive
642.42357,0.058,-0.23,1,positive
185.11478,0.116,-0.04,1,positive
297.16715,13.682,-0.17,1,positive
117.10373,0.151,-0.04,1,positive
205.10262,0.164,-0.07,1,positive
152.47739,1.168,0.08,1,positive
558.68015,25.154,-0.13,1,positive
349.18326,0.112,-0.17,1,positive
174.13105,20.115,-0.28,1,positive
545.40206,0.562,0.56,1,positive
114.05498,9.945,0.12,1,positive
100.01397,0.144,-0.01,1,positive
630.61856,0.074,0.11,1,positive
321.24023,0.08,0.12,1,positive
605.42358,0.146,0.16,1,positive
137.53915,13.858,0.39,1,positive
615.45509,0.178,0.28,1,positive
247.04868,1.228,0.15,1,positive
92.50352,0.155,0.03,1,positive
469.27673,11.624,0.04,1,positive
102.50925,18.066,-0.15,1,positive
102.50923,18.063,-0.27,1,positive
90.09139,18.409,-0.07,1,positive
195.12076,14.48,-0.18,1,positive
96.51488,14.288,1.9,1,positive
247.97261,0.342,0.09,1,positive
148.01849,0.593,0.1,1,positive
208.10796,17.584,-0.13,1,positive
589.4292,0.567,0,1,positive
174.95679,1.233,0.01,1,positive
127.96672,18.27,-0.18,1,positive
102.50922,20.755,0.03,1,positive
333.1521,0.081,0.06,1,positive
154.07421,0.16,-0.11,1,positive
362.87786,12.461,0.19,1,positive
321.13111,19.231,0.17,1,positive
159.06493,1.175,0.41,1,positive
107.95989,4.967,0.47,1,positive
142.97758,1.248,0.09,1,positive
125.95362,4.683,-0.39,1,positive
289.16207,17.391,-0.06,1,positive
186.94818,21.793,0.16,1,positive
606.39266,26.29,-0.15,1,positive
186.94833,6.26,-0.02,1,positive
213.10968,0.078,-0.02,1,positive
189.99698,8.864,-0.15,1,positive
332.33124,0.065,-0.12,1,positive
118.06522,6.48,-0.03,1,positive
265.17715,0.069,-0.03,1,positive
329.94687,8.332,-0.31,1,positive
